ID_CLIENTE,FECHA,TIPO DE CREDITO,COOPERATIVA,MONTO,PLAZO,PAGADURIA,ANIO_NACIMIENTO,ESTADO,FECHA DE DESEMBOLSO,EDAD_AL_PRESTAMO,DIAS_HASTA_DESEMBOLSO,MONTO_M,ANIO,MES
550,2023-03-13,LIBRE INVERSIÓN,PRONALCREDIT,,72.0,COLPENSIONES,,NO_DESEMBOLSADO,,,,,2023.0,3.0
293,2023-03-15,LIBRE INVERSIÓN,PRONALCREDIT,700000.0,48.0,COLPENSIONES,1953,DESEMBOLSADO,2023-04-13,70.0,29.0,0.7,2023.0,3.0
436,2023-03-15,LIBRE INVERSIÓN,PRONALCREDIT,2000000.0,72.0,SEGUROS BOLIVAR,1983,DESEMBOLSADO,2023-04-22,40.0,,2.0,2023.0,3.0
279,2023-03-16,LIBRE INVERSIÓN,PRONALCREDIT,6000000.0,72.0,SEGUROS ALFA,1946,DESEMBOLSADO,2023-04-18,77.0,,6.0,2023.0,3.0
551,2023-03-16,LIBRE INVERSIÓN,PRONALCREDIT,7500000.0,72.0,AXA COLPATRIA,1989,DESEMBOLSADO,2023-05-26,,,7.5,2023.0,3.0
310,2023-03-16,LIBRE INVERSIÓN,PRONALCREDIT,2000000.0,72.0,SEGUROS BOLIVAR,1947,DESEMBOLSADO,2023-04-28,76.0,,2.0,2023.0,3.0
552,2023-03-17,COMPRA DE CARTERA,BUSINESS,2080000.0,36.0,COLPENSIONES,,DESEMBOLSADO,,,,2.08,2023.0,3.0
553,2023-03-21,LIBRE INVERSIÓN,PRONALCREDIT,10000000.0,60.0,COLPENSIONES,1941,DESEMBOLSADO,2023-04-11,82.0,21.0,10.0,2023.0,3.0
554,2023-03-23,LIBRE INVERSIÓN,PRONALCREDIT,2000000.0,60.0,SEGUROS ALFA,1979,DESEMBOLSADO,2023-04-20,44.0,28.0,2.0,2023.0,3.0
555,2023-03-23,LIBRE INVERSIÓN,PRONALCREDIT,10000000.0,84.0,COLPENSIONES,1952,DESEMBOLSADO,2023-04-14,71.0,22.0,10.0,2023.0,3.0
556,2023-03-23,COMPRA DE CARTERA,PRONALCREDIT,,96.0,FIDUPREVISORA,1940,NO_DESEMBOLSADO,,83.0,,,2023.0,3.0
557,2023-03-27,LIBRE INVERSIÓN,COOPIDESARROLLO,4000000.0,60.0,CASUR,1932,DESEMBOLSADO,2023-04-05,91.0,9.0,4.0,2023.0,3.0
558,2023-03-27,LIBRE INVERSIÓN,PRONALCREDIT,9000000.0,96.0,COLPENSIONES,1959,DESEMBOLSADO,2023-04-28,64.0,,9.0,2023.0,3.0
130,2023-03-28,LIBRE INVERSIÓN,PRONALCREDIT,4000000.0,96.0,FOPEP,1951,DESEMBOLSADO,2023-04-05,72.0,8.0,4.0,2023.0,3.0
316,2023-03-29,LIBRE INVERSIÓN,COOPIDESARROLLO,3000000.0,60.0,MAPFRE,1956,DESEMBOLSADO,2023-04-10,67.0,12.0,3.0,2023.0,3.0
516,2023-03-29,COMPRA DE CARTERA,PRONALCREDIT,18000000.0,96.0,COLPENSIONES,1955,NO_DESEMBOLSADO,,68.0,,18.0,2023.0,3.0
559,2023-03-29,LIBRE INVERSIÓN,PRONALCREDIT,4800000.0,96.0,COLPENSIONES,1954,DESEMBOLSADO,2023-04-18,69.0,20.0,4.8,2023.0,3.0
560,2023-03-29,LIBRE INVERSIÓN,PRONALCREDIT,2200000.0,60.0,COLPENSIONES,1953,DESEMBOLSADO,2023-04-18,70.0,20.0,2.2,2023.0,3.0
561,2023-03-29,LIBRE INVERSIÓN,PRONALCREDIT,1800000.0,60.0,COLPENSIONES,1961,DESEMBOLSADO,2023-04-18,62.0,20.0,1.8,2023.0,3.0
527,2023-03-29,LIBRE INVERSIÓN,PRONALCREDIT,2000000.0,48.0,COLPENSIONES,,DESEMBOLSADO,2023-04-18,,20.0,2.0,2023.0,3.0
562,2023-03-30,LIBRE INVERSIÓN,PRONALCREDIT,4000000.0,60.0,COLPENSIONES,1934,DESEMBOLSADO,2023-04-25,89.0,26.0,4.0,2023.0,3.0
563,2023-04-13,LIBRE INVERSIÓN,PRONALCREDIT,9000000.0,96.0,COLPENSIONES,1972,DESEMBOLSADO,2023-04-28,51.0,15.0,9.0,2023.0,4.0
564,2023-04-13,LIBRE INVERSIÓN,BUSINESS,5800000.0,36.0,COLPENSIONES,2009,DESEMBOLSADO,2023-04-28,,15.0,5.8,2023.0,4.0
313,2023-04-13,LIBRE INVERSIÓN,PRONALCREDIT,5000000.0,72.0,COLPENSIONES,1955,DESEMBOLSADO,2023-05-04,68.0,21.0,5.0,2023.0,4.0
45,2023-04-21,LIBRE INVERSIÓN,BAYPORT,6000000.0,144.0,COLPENSIONES,1950,DESEMBOLSADO,2023-05-31,73.0,,6.0,2023.0,4.0
488,2023-04-21,LIBRE INVERSIÓN,BAYPORT,6272539.0,144.0,CREMIL,1969,DESEMBOLSADO,2023-04-28,54.0,7.0,6.272539,2023.0,4.0
565,2023-04-24,LIBRE INVERSIÓN,BAYPORT,7884445.0,144.0,COLPENSIONES,1955,NO_DESEMBOLSADO,,68.0,,7.884445,2023.0,4.0
566,2023-04-24,LIBRE INVERSIÓN,PRONALCREDIT,2500000.0,48.0,COLPENSIONES,1933,DESEMBOLSADO,2023-05-04,90.0,10.0,2.5,2023.0,4.0
567,2023-04-24,LIBRE INVERSIÓN,PRONALCREDIT,9000000.0,84.0,COLPENSIONES,1947,DESEMBOLSADO,2023-05-12,76.0,18.0,9.0,2023.0,4.0
209,2023-04-27,LIBRE INVERSIÓN,PRONALCREDIT,2000000.0,72.0,SEGUROS LA EQUIDAD,1983,DESEMBOLSADO,2023-05-25,40.0,28.0,2.0,2023.0,4.0
247,2023-05-02,COMPRA DE CARTERA,BAYPORT,6493497.0,144.0,COLPENSIONES,1955,DESEMBOLSADO,2023-05-12,68.0,10.0,6.493497,2023.0,5.0
339,2023-05-05,LIBRE INVERSIÓN,BUSINESS,25000000.0,72.0,FIDUPREVISORA,1962,DESEMBOLSADO,2023-05-26,61.0,21.0,25.0,2023.0,5.0
240,2023-05-08,REFINANCIACIÓN,BUSINESS,2400000.0,42.0,COLPENSIONES,1957,DESEMBOLSADO,2023-05-11,66.0,3.0,2.4,2023.0,5.0
378,2023-05-08,LIBRE INVERSIÓN,BUSINESS,1050000.0,36.0,PORVENIR,1958,DESEMBOLSADO,2023-05-11,65.0,3.0,1.05,2023.0,5.0
568,2023-05-12,LIBRE INVERSIÓN,COPFINANCIAR,26000000.0,144.0,COLPENSIONES,1977,DESEMBOLSADO,2023-05-25,46.0,13.0,26.0,2023.0,5.0
233,2023-05-15,COMPRA DE CARTERA,KREDIT,25000000.0,168.0,COLPENSIONES,1956,DESEMBOLSADO,2023-06-02,67.0,18.0,25.0,2023.0,5.0
569,2023-05-15,COMPRA DE CARTERA,BAYPORT,12000000.0,144.0,COLPENSIONES,,NO_DESEMBOLSADO,,,,12.0,2023.0,5.0
202,2023-05-15,LIBRE INVERSIÓN,COPFINANCIAR,2252309.0,48.0,COLPENSIONES,1977,NO_DESEMBOLSADO,,46.0,,2.252309,2023.0,5.0
462,2023-05-16,LIBRE INVERSIÓN,BAYPORT,3000000.0,98.0,COLPENSIONES,1960,DESEMBOLSADO,2023-06-14,63.0,29.0,3.0,2023.0,5.0
570,2023-05-19,LIBRE INVERSIÓN,PRONALCREDIT,5000000.0,36.0,COLPENSIONES,1972,DESEMBOLSADO,2023-06-05,51.0,17.0,5.0,2023.0,5.0
464,2023-05-25,COMPRA DE CARTERA,KREDIT,14333607.0,144.0,COLPENSIONES,1953,DESEMBOLSADO,,70.0,,14.333607,2023.0,5.0
58,2023-05-25,LIBRE INVERSIÓN,PRONALCREDIT,2000000.0,60.0,COLPENSIONES,1960,DESEMBOLSADO,2023-06-06,63.0,12.0,2.0,2023.0,5.0
571,2023-05-29,LIBRE INVERSIÓN,COOPSANDER,8200000.0,60.0,FERROCARRILES,1943,DESEMBOLSADO,2023-05-30,80.0,1.0,8.2,2023.0,5.0
178,2023-05-30,COMPRA DE CARTERA,KREDIT,,168.0,COLFONDOS,1952,NO_DESEMBOLSADO,,71.0,,,2023.0,5.0
491,2023-05-31,COMPRA DE CARTERA,KREDIT,,,FOPEP,1945,NO_DESEMBOLSADO,,78.0,,,2023.0,5.0
521,2023-06-01,COMPRA DE CARTERA,COPFINANCIAR,20471000.0,144.0,COLPENSIONES,1943,DESEMBOLSADO,2023-06-22,80.0,21.0,20.471,2023.0,6.0
324,2023-06-01,COMPRA DE CARTERA,EXCELCREDIT,7800000.0,144.0,SEGUROS ALFA,1964,NO_DESEMBOLSADO,,59.0,,7.8,2023.0,6.0
572,2023-06-02,LIBRE INVERSIÓN,PRONALCREDIT,1900000.0,48.0,COLPENSIONES,1940,DESEMBOLSADO,2023-06-09,83.0,7.0,1.9,2023.0,6.0
421,2023-06-02,REFINANCIACIÓN,BUSINESS,,72.0,COLPENSIONES,1948,NO_DESEMBOLSADO,,75.0,,,2023.0,6.0
202,2023-06-03,REFINANCIACIÓN,BUSINESS,5200000.0,60.0,COLPENSIONES,1977,DESEMBOLSADO,2023-06-20,46.0,17.0,5.2,2023.0,6.0
573,2023-06-08,LIBRE INVERSIÓN,KREDIT,,168.0,COLPENSIONES,1960,NO_DESEMBOLSADO,,63.0,,,2023.0,6.0
493,2023-06-13,LIBRE INVERSIÓN,BUSINESS,5500000.0,72.0,CASUR,1958,NO_DESEMBOLSADO,,65.0,,5.5,2023.0,6.0
574,2023-06-14,LIBRE INVERSIÓN,BUSINESS,15000000.0,72.0,COLPENSIONES,1968,DESEMBOLSADO,2023-06-16,55.0,2.0,15.0,2023.0,6.0
575,2023-06-14,LIBRE INVERSIÓN,BUSINESS,6448000.0,36.0,COLPENSIONES,1970,DESEMBOLSADO,2023-06-27,53.0,13.0,6.448,2023.0,6.0
518,2023-06-14,LIBRE INVERSIÓN,BUSINESS,8400000.0,60.0,CASUR,1944,DESEMBOLSADO,2023-07-28,79.0,,8.4,2023.0,6.0
328,2023-06-14,LIBRE INVERSIÓN,BUSINESS,1352000.0,46.0,COLPENSIONES,1948,DESEMBOLSADO,2023-06-20,75.0,6.0,1.352,2023.0,6.0
568,2023-06-15,COMPRA DE CARTERA,COPFINANCIAR,13600000.0,144.0,COLPENSIONES,1977,DESEMBOLSADO,,46.0,,13.6,2023.0,6.0
465,2023-06-15,LIBRE INVERSIÓN,PRONALCREDIT,2100000.0,60.0,COLPENSIONES,1932,DESEMBOLSADO,2023-06-30,91.0,15.0,2.1,2023.0,6.0
521,2023-06-15,COMPRA DE CARTERA,COPFINANCIAR,29000000.0,96.0,COLPENSIONES,1943,NO_DESEMBOLSADO,,80.0,,29.0,2023.0,6.0
378,2023-06-20,LIBRE INVERSIÓN,BUSINESS,1560000.0,42.0,PORVENIR,1958,DESEMBOLSADO,2023-06-23,65.0,3.0,1.56,2023.0,6.0
576,2023-06-27,LIBRE INVERSIÓN,COOPSANDER,11500000.0,72.0,FERROCARRILES,1952,DESEMBOLSADO,2023-06-28,71.0,1.0,11.5,2023.0,6.0
577,2023-06-28,LIBRE INVERSIÓN,PRONALCREDIT,4000000.0,24.0,ASULADO,,DESEMBOLSADO,2023-07-11,,13.0,4.0,2023.0,6.0
185,2023-06-30,REFINANCIACIÓN,BUSINESS,1700000.0,60.0,COLPENSIONES,1975,DESEMBOLSADO,2023-06-30,48.0,0.0,1.7,2023.0,6.0
578,2023-07-04,LIBRE INVERSIÓN,BUSINESS,4200000.0,48.0,PROTECCION,1964,DESEMBOLSADO,2023-07-14,59.0,10.0,4.2,2023.0,7.0
579,2023-07-04,LIBRE INVERSIÓN,COPFINANCIAR,17000000.0,84.0,COLPENSIONES,1936,DESEMBOLSADO,2023-07-17,87.0,13.0,17.0,2023.0,7.0
569,2023-07-05,COMPRA DE CARTERA,PRONALCREDIT,9000000.0,96.0,COLPENSIONES,1943,NO_DESEMBOLSADO,,80.0,,9.0,2023.0,7.0
569,2023-07-05,LIBRE INVERSIÓN,PRONALCREDIT,,96.0,COLPENSIONES,1943,NO_DESEMBOLSADO,,80.0,,,2023.0,7.0
580,2023-07-06,LIBRE INVERSIÓN,PRONALCREDIT,3900000.0,48.0,COLPENSIONES,1963,DESEMBOLSADO,2023-07-13,60.0,7.0,3.9,2023.0,7.0
330,2023-07-10,REFINANCIACIÓN,BUSINESS,10630000.0,80.0,POSITIVA,1973,DESEMBOLSADO,2023-07-11,50.0,1.0,10.63,2023.0,7.0
581,2023-07-10,COMPRA DE CARTERA,COPFINANCIAR,,144.0,COLPENSIONES,1941,NO_DESEMBOLSADO,,82.0,,,2023.0,7.0
324,2023-07-10,COMPRA DE CARTERA,EXCELCREDIT,9430638.0,144.0,SEGUROS ALFA,1964,DESEMBOLSADO,2023-07-17,59.0,7.0,9.430638,2023.0,7.0
582,2023-07-10,REFINANCIACIÓN,BAYPORT,,84.0,POLICIA NACIONAL,1984,NO_DESEMBOLSADO,,39.0,,,2023.0,7.0
583,2023-07-12,LIBRE INVERSIÓN,PRONALCREDIT,5000000.0,72.0,COLPENSIONES,1958,DESEMBOLSADO,2023-07-26,65.0,14.0,5.0,2023.0,7.0
85,2023-07-12,COMPRA DE CARTERA,EXCELCREDIT,25574702.0,144.0,COLPENSIONES,1956,DESEMBOLSADO,2023-07-19,67.0,7.0,25.574702,2023.0,7.0
584,2023-07-12,LIBRE INVERSIÓN,PRONALCREDIT,4000000.0,84.0,SEGUROS ALFA,1968,DESEMBOLSADO,2023-08-09,55.0,28.0,4.0,2023.0,7.0
585,2023-07-13,LIBRE INVERSIÓN,BAYPORT,99206475.0,144.0,MINDEFENSA,1984,EN_PROCESO,,39.0,,99.206475,2023.0,7.0
394,2023-07-17,LIBRE INVERSIÓN,PRONALCREDIT,2100000.0,72.0,COLPENSIONES,1947,DESEMBOLSADO,2023-07-28,76.0,11.0,2.1,2023.0,7.0
508,2023-07-27,LIBRE INVERSIÓN,EXCELCREDIT,11500000.0,84.0,COLPENSIONES,1946,DESEMBOLSADO,2023-08-03,77.0,7.0,11.5,2023.0,7.0
124,2023-07-27,LIBRE INVERSIÓN,COOPIDESARROLLO,5500000.0,96.0,CASUR,1968,DESEMBOLSADO,2023-08-02,55.0,6.0,5.5,2023.0,7.0
512,2023-07-27,LIBRE INVERSIÓN,COOPIDESARROLLO,6000000.0,96.0,CASUR,1944,DESEMBOLSADO,2023-08-03,79.0,7.0,6.0,2023.0,7.0
586,2023-08-01,LIBRE INVERSIÓN,COPFINANCIAR,4400000.0,96.0,GLOBAL SEGUROS,1959,DESEMBOLSADO,2023-08-22,64.0,21.0,4.4,2023.0,8.0
587,2023-08-01,LIBRE INVERSIÓN,COOPIDESARROLLO,3200000.0,36.0,ALLIANZ SEGUROS,,DESEMBOLSADO,2023-08-14,,13.0,3.2,2023.0,8.0
588,2023-08-02,LIBRE INVERSIÓN,COOPIDESARROLLO,,96.0,POSITIVA,1974,NO_DESEMBOLSADO,,49.0,,,2023.0,8.0
527,2023-08-02,LIBRE INVERSIÓN,EXCELCREDIT,6859877.0,144.0,COLPENSIONES,1952,DESEMBOLSADO,2023-08-22,71.0,20.0,6.859877,2023.0,8.0
247,2023-08-02,COMPRA DE CARTERA,EXCELCREDIT,10375032.0,144.0,COLPENSIONES,1955,DESEMBOLSADO,2023-08-22,68.0,20.0,10.375032,2023.0,8.0
589,2023-08-03,LIBRE INVERSIÓN,COOPIDESARROLLO,4000000.0,96.0,CASUR,1964,DESEMBOLSADO,2023-08-09,59.0,6.0,4.0,2023.0,8.0
413,2023-08-03,LIBRE INVERSIÓN,COOPIDESARROLLO,4700000.0,96.0,CASUR,1965,DESEMBOLSADO,2023-08-09,58.0,6.0,4.7,2023.0,8.0
590,2023-08-03,LIBRE INVERSIÓN,COOPIDESARROLLO,6400000.0,96.0,CASUR,1969,DESEMBOLSADO,2023-08-09,54.0,6.0,6.4,2023.0,8.0
591,2023-08-09,LIBRE INVERSIÓN,EXCELCREDIT,6969439.0,144.0,MUNICIPIO/ALCALDIA,1958,DESEMBOLSADO,2023-08-22,65.0,13.0,6.969439,2023.0,8.0
46,2023-08-09,LIBRE INVERSIÓN,EXCELCREDIT,3990396.0,144.0,COLPENSIONES,1965,DESEMBOLSADO,2023-08-11,58.0,2.0,3.990396,2023.0,8.0
592,2023-08-10,LIBRE INVERSIÓN,PRONALCREDIT,,60.0,COLPENSIONES,1938,NO_DESEMBOLSADO,,85.0,,,2023.0,8.0
92,2023-08-16,REFINANCIACIÓN,BUSINESS,3750000.0,60.0,SEGUROS BOLIVAR,1974,DESEMBOLSADO,2023-08-28,49.0,12.0,3.75,2023.0,8.0
593,2023-08-18,LIBRE INVERSIÓN,PRONALCREDIT,19000000.0,96.0,COLPENSIONES,,DESEMBOLSADO,2023-08-30,,12.0,19.0,2023.0,8.0
594,2023-08-23,LIBRE INVERSIÓN,COOPSANDER,21080000.0,72.0,COLPENSIONES,1957,DESEMBOLSADO,2023-09-06,66.0,14.0,21.08,2023.0,8.0
594,2023-08-23,LIBRE INVERSIÓN,BUSINESS,20800000.0,72.0,COLPENSIONES,1957,DESEMBOLSADO,2023-09-06,66.0,14.0,20.8,2023.0,8.0
595,2023-08-23,LIBRE INVERSIÓN,PRONALCREDIT,1300000.0,48.0,COLPENSIONES,1941,DESEMBOLSADO,2023-09-06,82.0,14.0,1.3,2023.0,8.0
596,2023-08-25,LIBRE INVERSIÓN,PRONALCREDIT,5000000.0,96.0,COLPENSIONES,1973,DESEMBOLSADO,2023-09-06,50.0,12.0,5.0,2023.0,8.0
597,2023-08-28,LIBRE INVERSIÓN,PRONALCREDIT,19000000.0,96.0,COLFONDOS,1959,DESEMBOLSADO,2023-09-18,64.0,21.0,19.0,2023.0,8.0
256,2023-08-28,COMPRA DE CARTERA,BAYPORT,12372290.0,84.0,FOPEP,1947,DESEMBOLSADO,2023-09-13,76.0,16.0,12.37229,2023.0,8.0
598,2023-09-01,LIBRE INVERSIÓN,PRONALCREDIT,5000000.0,84.0,COLPENSIONES,1935,DESEMBOLSADO,2023-09-26,88.0,25.0,5.0,2023.0,9.0
284,2023-09-01,REFINANCIACIÓN,EXCELCREDIT,2353000.0,120.0,GOBERNACION,1949,DESEMBOLSADO,2023-09-13,74.0,12.0,2.353,2023.0,9.0
293,2023-09-08,REFINANCIACIÓN,BUSINESS,8000000.0,72.0,COLPENSIONES,1953,DESEMBOLSADO,2023-09-13,70.0,5.0,8.0,2023.0,9.0
578,2023-09-08,LIBRE INVERSIÓN,BUSINESS,1560000.0,36.0,PROTECCION,1964,DESEMBOLSADO,2023-09-13,59.0,5.0,1.56,2023.0,9.0
548,2023-09-11,LIBRE INVERSIÓN,PRONALCREDIT,2000000.0,48.0,COLPENSIONES,1929,DESEMBOLSADO,2023-09-22,94.0,11.0,2.0,2023.0,9.0
599,2023-09-13,LIBRE INVERSIÓN,PRONALCREDIT,4000000.0,24.0,PORVENIR,1960,DESEMBOLSADO,2023-09-27,63.0,14.0,4.0,2023.0,9.0
553,2023-09-13,LIBRE INVERSIÓN,PRONALCREDIT,10000000.0,60.0,COLPENSIONES,1941,DESEMBOLSADO,2023-09-25,82.0,12.0,10.0,2023.0,9.0
262,2023-09-18,LIBRE INVERSIÓN,BUSINESS,2080000.0,36.0,COLPENSIONES,1949,DESEMBOLSADO,2023-09-22,74.0,4.0,2.08,2023.0,9.0
600,2023-09-18,LIBRE INVERSIÓN,PRONALCREDIT,7000000.0,60.0,SEGUROS ALFA,1985,DESEMBOLSADO,2023-09-30,38.0,12.0,7.0,2023.0,9.0
601,2023-09-19,COMPRA DE CARTERA,EXCELCREDIT,,144.0,COLPENSIONES,1966,NO_DESEMBOLSADO,,57.0,,,2023.0,9.0
602,2023-09-22,LIBRE INVERSIÓN,BUSINESS,5800000.0,72.0,CASUR,1966,DESEMBOLSADO,2023-09-22,57.0,0.0,5.8,2023.0,9.0
603,2023-09-25,LIBRE INVERSIÓN,PRONALCREDIT,,84.0,COLPENSIONES,1936,NO_DESEMBOLSADO,,87.0,,,2023.0,9.0
604,2023-10-02,LIBRE INVERSIÓN,PRONALCREDIT,1500000.0,48.0,COLPENSIONES,1938,NO_DESEMBOLSADO,,85.0,,1.5,2023.0,10.0
181,2023-10-02,COMPRA DE CARTERA,KREDIT,2000000.0,60.0,COLPENSIONES,1956,DESEMBOLSADO,,67.0,,2.0,2023.0,10.0
351,2023-10-11,REFINANCIACIÓN,BUSINESS,2600000.0,36.0,COLPENSIONES,1942,DESEMBOLSADO,2023-10-25,81.0,14.0,2.6,2023.0,10.0
605,2023-10-12,LIBRE INVERSIÓN,KREDIT,,168.0,COLPENSIONES,1958,NO_DESEMBOLSADO,,65.0,,,2023.0,10.0
606,2023-10-18,LIBRE INVERSIÓN,BUSINESS,4160000.0,36.0,COLFONDOS,1961,DESEMBOLSADO,2023-11-03,62.0,16.0,4.16,2023.0,10.0
607,2023-10-20,LIBRE INVERSIÓN,COOPIDESARROLLO,17000000.0,84.0,COLPENSIONES,1937,DESEMBOLSADO,2023-11-15,86.0,26.0,17.0,2023.0,10.0
197,2023-10-24,LIBRE INVERSIÓN,COPFINANCIAR,5000000.0,84.0,GLOBAL SEGUROS,1953,DESEMBOLSADO,2023-11-16,70.0,23.0,5.0,2023.0,10.0
135,2023-10-24,LIBRE INVERSIÓN,PRONALCREDIT,1000000.0,12.0,COLFONDOS,1957,DESEMBOLSADO,2023-11-16,66.0,23.0,1.0,2023.0,10.0
608,2023-10-31,LIBRE INVERSIÓN,PRONALCREDIT,3500000.0,60.0,COLPENSIONES,1942,DESEMBOLSADO,,81.0,,3.5,2023.0,10.0
316,2023-11-05,REFINANCIACIÓN,BUSINESS,13300000.0,72.0,MAPFRE,1956,DESEMBOLSADO,2023-11-14,67.0,9.0,13.3,2023.0,11.0
440,2023-11-09,LIBRE INVERSIÓN,BUSINESS,1050000.0,36.0,COLPENSIONES,1941,NO_DESEMBOLSADO,,82.0,,1.05,2023.0,11.0
609,2023-11-10,LIBRE INVERSIÓN,PRONALCREDIT,4000000.0,72.0,COLPENSIONES,1960,DESEMBOLSADO,2023-11-25,63.0,15.0,4.0,2023.0,11.0
24,2023-11-14,LIBRE INVERSIÓN,BUSINESS,7000000.0,48.0,EJERCITO,1992,DESEMBOLSADO,,,,7.0,2023.0,11.0
96,2023-11-14,REFINANCIACIÓN,BUSINESS,1700000.0,72.0,COLFONDOS,1955,NO_DESEMBOLSADO,,68.0,,1.7,2023.0,11.0
214,2023-11-15,LIBRE INVERSIÓN,BUSINESS,5500000.0,60.0,COLPENSIONES,1953,NO_DESEMBOLSADO,,70.0,,5.5,2023.0,11.0
610,2023-12-01,LIBRE INVERSIÓN,COOPIDESARROLLO,4000000.0,84.0,CASUR,1982,DESEMBOLSADO,2023-12-07,41.0,6.0,4.0,2023.0,12.0
611,2023-12-06,LIBRE INVERSIÓN,COOPIDESARROLLO,2500000.0,12.0,MAPFRE,1963,DESEMBOLSADO,2024-01-15,60.0,,2.5,2023.0,12.0
612,2023-12-06,LIBRE INVERSIÓN,COOPIDESARROLLO,5500000.0,72.0,COLPENSIONES,1935,DESEMBOLSADO,2024-01-16,88.0,,5.5,2023.0,12.0
613,2023-12-06,LIBRE INVERSIÓN,COOPIDESARROLLO,14000000.0,84.0,COLPENSIONES,1934,DESEMBOLSADO,2024-01-17,89.0,,14.0,2023.0,12.0
519,2024-01-09,LIBRE INVERSIÓN,PRONALCREDIT,2100000.0,60.0,COLPENSIONES,1947,DESEMBOLSADO,2024-02-10,77.0,,2.1,2024.0,1.0
519,2024-01-09,LIBRE INVERSIÓN,PRONALCREDIT,2000000.0,72.0,FIDUPREVISORA,1947,DESEMBOLSADO,2024-02-27,77.0,,2.0,2024.0,1.0
185,2024-01-10,REFINANCIACIÓN,BUSINESS,7300000.0,72.0,COLPENSIONES,1975,DESEMBOLSADO,2024-01-17,49.0,7.0,7.3,2024.0,1.0
299,2024-01-10,REFINANCIACIÓN,BUSINESS,5800000.0,72.0,COLPENSIONES,1951,DESEMBOLSADO,2024-01-25,73.0,15.0,5.8,2024.0,1.0
516,2024-01-10,LIBRE INVERSIÓN,BUSINESS,5500000.0,72.0,COLPENSIONES,1955,DESEMBOLSADO,2024-01-25,69.0,15.0,5.5,2024.0,1.0
614,2024-01-10,LIBRE INVERSIÓN,COOPIDESARROLLO,3000000.0,60.0,CASUR,1958,DESEMBOLSADO,2024-01-31,66.0,21.0,3.0,2024.0,1.0
124,2024-01-10,LIBRE INVERSIÓN,EXCELCREDIT,2696155.0,60.0,COLPENSIONES,1968,DESEMBOLSADO,2024-01-25,56.0,15.0,2.696155,2024.0,1.0
422,2024-01-11,REFINANCIACIÓN,BUSINESS,4300000.0,70.0,COLPENSIONES,1967,EN_PROCESO,2024-01-19,57.0,8.0,4.3,2024.0,1.0
502,2024-01-11,REFINANCIACIÓN,BUSINESS,2000000.0,30.0,COLPENSIONES,1964,DESEMBOLSADO,2024-01-12,60.0,1.0,2.0,2024.0,1.0
233,2024-01-11,LIBRE INVERSIÓN,PRONALCREDIT,1900000.0,60.0,COLPENSIONES,1956,EN_PROCESO,,68.0,,1.9,2024.0,1.0
321,2024-01-11,LIBRE INVERSIÓN,PRONALCREDIT,1800000.0,60.0,COLPENSIONES,1944,DESEMBOLSADO,2024-01-25,80.0,14.0,1.8,2024.0,1.0
85,2024-01-11,LIBRE INVERSIÓN,PRONALCREDIT,9000000.0,84.0,COLPENSIONES,1956,DESEMBOLSADO,2024-01-30,68.0,19.0,9.0,2024.0,1.0
441,2024-01-12,LIBRE INVERSIÓN,PRONALCREDIT,2000000.0,60.0,FOPEP,1945,DESEMBOLSADO,2024-01-15,79.0,3.0,2.0,2024.0,1.0
173,2024-01-12,LIBRE INVERSIÓN,EXCELCREDIT,2762179.0,94.0,COLPENSIONES,1963,DESEMBOLSADO,2024-01-18,61.0,6.0,2.762179,2024.0,1.0
215,2024-01-12,LIBRE INVERSIÓN,EXCELCREDIT,2717956.0,94.0,COLPENSIONES,1970,DESEMBOLSADO,2024-01-22,54.0,10.0,2.717956,2024.0,1.0
86,2024-01-12,LIBRE INVERSIÓN,EXCELCREDIT,11048132.0,144.0,COLPENSIONES,1960,DESEMBOLSADO,2024-01-24,64.0,12.0,11.048132,2024.0,1.0
378,2024-01-15,REFINANCIACIÓN,BUSINESS,4400000.0,72.0,PORVENIR,1958,DESEMBOLSADO,2024-01-29,66.0,14.0,4.4,2024.0,1.0
247,2024-01-15,LIBRE INVERSIÓN,BUSINESS,4200000.0,72.0,COLPENSIONES,1955,DESEMBOLSADO,2024-01-16,69.0,1.0,4.2,2024.0,1.0
480,2024-01-15,REFINANCIACIÓN,BUSINESS,3900000.0,72.0,COLPENSIONES,1944,DESEMBOLSADO,2024-01-19,80.0,4.0,3.9,2024.0,1.0
604,2024-01-15,LIBRE INVERSIÓN,PRONALCREDIT,1500000.0,48.0,COLPENSIONES,1938,DESEMBOLSADO,2024-01-29,86.0,14.0,1.5,2024.0,1.0
612,2024-01-15,LIBRE INVERSIÓN,PRONALCREDIT,1500000.0,48.0,COLPENSIONES,1935,DESEMBOLSADO,2024-01-29,89.0,14.0,1.5,2024.0,1.0
615,2024-01-15,LIBRE INVERSIÓN,PRONALCREDIT,1700000.0,48.0,COLPENSIONES,1940,DESEMBOLSADO,2024-01-19,84.0,4.0,1.7,2024.0,1.0
594,2024-01-17,LIBRE INVERSIÓN,BUSINESS,10400000.0,72.0,COLPENSIONES,1957,DESEMBOLSADO,2024-01-22,67.0,5.0,10.4,2024.0,1.0
616,2024-01-17,LIBRE INVERSIÓN,PRONALCREDIT,4500000.0,72.0,COLPENSIONES,1978,DESEMBOLSADO,2024-01-31,46.0,14.0,4.5,2024.0,1.0
